supplier_name,part_no,part_description,new_commodity_description,new_commodity_group
"Shaw Industries, Inc.",1000005093,Shaw Commercial Hard Surfaces Grain (0502V) Direct Glue 7.2in x 48in 2.5 MM - Honey (64240),Vinyl Tile,1VNL
J.J. Haines & Company,126732-022,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Washed Linen (51810),VCT,1VNL
"Mannington Mills, Inc.",1000001605,Mannington-Spacia Wood-6in x 36in-2.5MM-Heritage Cherry Natural (SS5W12106),LVT,1VNL
Mohawk Industries,214270-009,Mohawk Medella Hues (C2062) Healthy Environments Resilient 6' 7in 2.0 MM - Natural (H5312),ROLL,1VNL
Engineered Floors LLC,196754-004,J&J Tatami (V5003) Heavy Commercial LVT 18in x 36in 5.0mm - Edo (1019),LVT,1VNL
PF America Inc.,1000009331,Poly Flor Homogeneous Classic Mystique PUR Flexible PVC Sheet 6' 6in 2mm - Quartz (1400),ROLL,1VNL
J.J. Haines & Company,126732-037,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Camel Beige (51805),VCT,1VNL
All South Flooring,1000011927,American Biltrite Mirra Classic Wood LVT 30mil 3mm 4in x 36in .7mm  - Red Maple (WP-004),LVT,1VNL
All South Flooring,202772-002,American Biltrite Mirra Egyptian Limestone 0.030in wear layer LVT 18in x 18in 3 MM - GREY (MEL-002),LVT,1VNL
Mohawk Industries,211212-015,Mohawk Living Local Premium Wood (C0194) Luxury Vinyl Plank 7.72in x 51.97in 2.4 MM - Bay Leaf (939),LVP,1VNL
Mohawk Industries,211212-017,Mohawk Living Local Premium Wood (C0194) Luxury Vinyl Plank 7.72in x 51.97in 2.4 MM - Gorgeous Gray (949),LVP,1VNL
"Shaw Industries, Inc.",192392-015,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Lark (05016),VCT,1VNL
"Shaw Industries, Inc.",192392-013,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Summit (05012),VCT,1VNL
"Shaw Industries, Inc.",1000006651,Shaw Grain Direct Glue LVT (0502V) 7in x 48in 2MIL - Clove (64740),LVT,1VNL
"Shaw Industries, Inc.",1000006602, Shaw Unite Inlet 20MIL LVT W/ Fiberglass 9in x 48in 5mm (0926V) - Coarse (26595),LVT,1VNL
"Shaw Industries, Inc.",198246-004,Shaw Contract Inlet (0926V) 20 mil commercial LVT w/ fiberglass 9in x 48in 5.0mm - Beech (26502),LVT,1VNL
"Shaw Industries, Inc.",202150-005,Shaw Hospitality Designs Soundscape (4063V) 20 mil w/ acoustic backing 6in x 48in 5.0mm - Feather (63155),VCT,1VNL
"Shaw Industries, Inc.",194535-006,Shaw Hospitality Designs Vitality (0873V) Homogeneous 6' 7in 2.0 MM - Heal (73144),ROLL,1VNL
Mohawk Industries,211212-004,Mohawk Living Local Premium Wood (C0194) Luxury Vinyl Plank 7.72in x 51.97in 2.4 MM - Fawn (210),LVP,1VNL
Mohawk Industries,211212-005,Mohawk Living Local Premium Wood (C0194) Luxury Vinyl Plank 7.72in x 51.97in 2.4 MM - Scone (235),LVP,1VNL
Mohawk Industries,191562-004,Mohawk Hot & Heavy Grown Up (C0075) Loose Lay 9in x 59in 5.0mm - Finn (322),LVT,1VNL
Mohawk Industries,1000012572,"Mohawk Living Local Terrazzo (C0180) 20 mil Commercial LVT 12"" x 24"" 2.5mm - Mascali (585)",LVT,1VNL
"Shaw Industries, Inc.",1000006388,Shaw Commercial Hard Surfaces Quiet Cover (0186V) Luxury Vinyl Plank 7in x 48in Undefined - Cottonwood (00120),LVP,1VNL
"Shaw Industries, Inc.",1000006560,Shaw LVT Uncommon Ground 4in (0187V) 20 Mil Direct Glue 4in x 36in 3 MM - Driftwood (02150),LVT,1VNL
"Shaw Industries, Inc.",1000006548,Shaw Contract Solitude (0648V) Luxury Resilient Planks 6in x 48in 13/64 - Char (48549),Vinyl Tile,1VNL
"Shaw Industries, Inc.",1000006572,Shaw Native Origins LVT  (0116V) 6in x 48in 2.5 MM - Hand Hewn Figure (00722),LVT,1VNL
"Shaw Industries, Inc.",1000010701,Shaw Natural Choreography Cut (0922V) 20 mil Heavy Commercial Luxury Vinyl Tile With Fiberglass Squared Edge 18in x 18in - Sienna (22760),LVT,1VNL
"Shaw Industries, Inc.",192326-003,Shaw Patcraft Timber Grove II (I421V) 20 mil glue down 6in x 48in 2.5 MM - Mooreland (00568),VCT,1VNL
"Shaw Industries, Inc.",1000011839, Shaw Unite Inlet (0926V) 20MIL LVT W/ Fiberglass 9in x 48in 5mm - Thatch (26720),LVT,1VNL
"Shaw Industries, Inc.",184784-001,Shaw Commercial Hard Surfaces Strand (0516V) Luxury Vinyl Plank 18in x 36in 20 mil - Wool (16115),LVP,1VNL
Spartan Surfaces,1000013526,Parterre Vinyl Floor System Ingrained 6in Vinyl Tile Plank 6in x 36in 3mm - Traditional Walnut (11876),LVP,1VNL
"Shaw Industries, Inc.",1000005013,Shaw Patcraft Timber Grove II (I421V) 20 mil glue down 6in x 48in 2.5 MM - Silver (00540),Vinyl Tile,1VNL
"Shaw Industries, Inc.",192392-001,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Shade (00564),VCT,1VNL
Spartan Surfaces,1000014107,Cobalt Surfaces Katanga Loose Lay (KP5 -XXX) 20mil Luxury Vinyl Tile 7in x 48in 5mm - Macadamia (803),LVT,1VNL
Spartan Surfaces,1000015246,Cobalt Surfaces Katanga (KP5-XXX) 20mil Loose Lay 7in x 48in 5mm - Burro (812),VCT,1VNL
J.J. Haines & Company,1000013675,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in -  Bodacious Blue (57517),VCT,1VNL
J.J. Haines & Company,126732-119,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Blue Dreams (57508),VCT,1VNL
"Shaw Industries, Inc.",192392-007,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Willow (00170),VCT,1VNL
Spartan Surfaces,185704-011,Parterre Vinyl Floor System Vertu Resilient Plank 6in x 36in 3 MM - Winter Oak (11660),LVP,1VNL
William M. Bird,213064-003,AHF Contract Mixed and Variegated Homogeneous Sheet 78.74in 2.0 MM - FROST (1HG2M003),ROLL,1VNL
"Shaw Industries, Inc.",1000012770,Patcraft Crossover LL (I439V) 20mil Commercial Luxury Vinyl Squared Edge Plank with Fiberglass 7in x 48in  5mm - Beachscape V2 (00250),LVP,1VNL
Engineered Floors LLC,1000013929,J&J Timeless 20mil Luxury Vinyl Tile 9in x 48in 5mm - Paradigm (1008),LVT,1VNL
Mohawk Industries,191562-009,Mohawk Hot & Heavy Grown Up (C0075) Loose Lay 9in x 59in 5.0mm - Emerson (853),LVT,1VNL
Mohawk Industries,211212-007,Mohawk Living Local Premium Wood (C0194) Luxury Vinyl Plank 7.72in x 51.97in 2.4 MM - Cedar (332),LVP,1VNL
J.J. Haines & Company,126732-010,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Blue/Gray (51903),VCT,1VNL
William M. Bird,1000015359,Protect All Flooring Designer Series Interlocking Tiles 18in x 18in Matte - Cityscape (Cityscape),Vinyl Tile,1VNL
"Mannington Mills, Inc.",1000015511,Mannington Divergent Wade 30mil Luxury Vinyl Tile 6in x 36in 2.5mm - Feather (13545),LVT,1VNL
"Shaw Industries, Inc.",1000007011, Shaw Coretec Stratum 500 (023UV) 20 mil Vinyl Plank 5in x 48in 8mm - Weathered Oak (00206),LVP,1VNL
"Mannington Mills, Inc.",1000015336,Mannington Select LVT Abstract 30mil Micro-bevel Luxury Vinyl Tile 18in x 18in 2.5mm - Celestial Atmosphere (MSC228),LVT,1VNL
"Shaw Industries, Inc.",1000014551,Shaw Contract Function 2.5 4386V 18in x 18in - Transition (86501),LVT,1VNL
Spartan Surfaces,357414-001,Cobalt Surfaces Katanga 5mm 20mil LL w/pad 7in x 48in planks - Oxford(KP5-813),LVP,1VNL
Spartan Surfaces,357495-004,Cobalt Surfaces Katanga 5mm 20mil LL w/pad 7in x 48in planks - Capetown(KP5-811),LVP,1VNL
Spartan Surfaces,1000009736,Parterre Avara Floor & Wall Luxury Vinyl Tile 10mil 6in x 36in 2mm - Sonora Walnut (R631),LVT,1VNL
"Shaw Industries, Inc.",1000016621,SHAW INDUSTRIES Uncommon Ground 6 0188V 02520 ZEN,Vinyl Tile,1VNL
"Shaw Industries, Inc.",188060-003,Shaw Contract Solitude (0648V) Luxury Resilient Planks 6in x 48in 13/64 - Natural (48250),LVP,1VNL
"Shaw Industries, Inc.",1000015429,Patcraft Reston (I588V) 20mil Heavy Commercial Luxury Vinyl Tile Squared Edge 7.087in x 47.244in 5mm V2 - Noir (00590),LVT,1VNL
"Shaw Industries, Inc.",1000015523,Patcraft Mark Making 2.5 (I692V) 20mil Glue Down Heavy Commercial Luxury Vinyl Tile Squared Edge 6in x 48in 2.5mm - Indigo V2 (00450),LVT,1VNL
"Shaw Industries, Inc.",210597-009,Shaw Commercial Resilient Branching Out (4256V) 20 mil squared edge 6in x 48in 5.0mm - Smoky Oak (56516),VCT,1VNL
"Shaw Industries, Inc.",206146-002,Shaw Commercial Resilient Eon LL (4112V) Luxury Vinyl Tile 20in x 20in 3/16in - Strata (12506),LVT,1VNL
"Shaw Industries, Inc.",1000016013,Shaw Quiet Cover (0186V) 20mil Heavy Comm Luxury Vinyl Tile W/In*step Backing 7in x 48in 5mm - Toffee (00830),LVT,1VNL
"Shaw Industries, Inc.",1000015365,Shaw Crete + Jeogori (0215V) 20mil Micro-Bevel Heavy Commercial Luxury Vinyl Tile 18in x 18in 3mm - Black Tile (90590),LVT,1VNL
Fishman Flooring Solutions,1000015320,Tarkett IQ Optima (OPT-JT XX) Commercial Vinyl Flooring 12in x 24in 2mm - Summer Moon (205),VCT,1VNL
Mohawk Industries,211212-002,Mohawk Living Local Premium Wood (C0194) Luxury Vinyl Plank 7.72in x 51.97in 2.4 MM - Shadow (096),LVP,1VNL
"Shaw Industries, Inc.",1000015506,Shaw Uncommon Ground 6 (0188V) Heavy Commercial Luxury Vinyl Tile Squared Edge 20mil 6in x 36in 3mm - Teak Light (02530),LVT,1VNL
Engineered Floors LLC,1000014324,J&J Legend (V5009) 20mil Luxury Vinyl Plank 18in x 36in 3mm - Fable (1058),LVP,1VNL
All South Flooring,126796-017,American Biltrite Texas Granite Solid/Luxury Vinyl 36in x 36in .125 - ALMOND SHELL (VTG146),LVT,1VNL
All South Flooring,1000015704,American Biltrite Mirra Classic Grey Wood (WP7-03-7G1) 7 1/4in x 48in 3mm - Greystone (WP-703),Vinyl Tile,1VNL
"Shaw Industries, Inc.",192326-004,Shaw Patcraft Timber Grove II (I421V) 20 mil glue down 6in x 48in 2.5 MM - Hemlock (00572),VCT,1VNL
"Shaw Industries, Inc.",1000016527,Shaw Terasu Terrace (4108V) 20mil Heavy Commercial Luxury Vinyl Tile Squared Edge 12in x 24in 2.5mm - Mist (08510),LVT,1VNL
Engineered Floors LLC,191822-008,J&J Classics (V5000) 20 mil Heavy Commercial 9in x 48in 3 MM - Curio (1007),VCT,1VNL
"Shaw Industries, Inc.",190084-009,Shaw Commercial Hard Surfaces Unveil (0601V) 30 mil Luxury Vinyl Tile 9in x 36in 3 MM - Grit (01530),LVT,1VNL
"Shaw Industries, Inc.",192326-006,Shaw Patcraft Timber Grove II (I421V) 20 mil glue down 6in x 48in 2.5 MM - Boxwood (00775),VCT,1VNL
